time,dt,,TimeStamp,latitude,GPS Speed,longitude,,OBD Speed,Acc X,Acc Y,Acc Z,Linear X,Linear Y,Linear Z,Gravity X,Gravity Y,Gravity Z,Compass X,Compass Y,Compass Z,Gyro X,Gyro Y-Avg,Gyro Y,Gyro Z,Ori X,Ori Y,Ori Z,OBD1,OBD2,OBD3,OBD4,OBD5
101.576,0.09,1.38E+14,1.45E+12,36.89369,13,-76.303375,-33,0,-0.023942016,9.961675,-0.4938041,1.3310494,0.267231,0.09958559,-1.3549914,9.694444,-0.5933897,-7.122,-1.29,-17.765,-0.03848451,0.010338895,0.01282817,-0.044898596,36.940624,-98.67563,-7.9566793,13.5,0,0,0,0
101.666,0.08,1.38E+14,1.45E+12,36.89369,13,-76.303375,-33,0,0.03172317,9.607333,-0.33279404,1.4022293,-0.08435249,0.269986,-1.3705062,9.691686,-0.60278004,-7.122,-0.962,-17.765,0.007330383,0.014798211,0.01863139,-0.05681047,37.21962,-98.78182,-8.048858,13.5,0,0,0,0
101.746,0.09,1.38E+14,1.45E+12,36.89369,13,-76.303375,-33,0,0.03172317,9.607333,-0.33279404,1.4022293,-0.08435249,0.269986,-1.3705062,9.691686,-0.60278004,-6.787,-0.962,-17.765,0.007330383,0.018967367,0.01863139,-0.05681047,37.21962,-98.78182,-8.048858,13.5,0,0,0,0
101.836,0.09,1.38E+14,1.45E+12,36.89369,13,-76.303375,-33,0,-0.56802434,10.043077,-0.5686229,0.81951827,0.35383892,0.03448224,-1.3875426,9.689239,-0.6031051,-6.787,-0.962,-17.765,0.007635816,0.02396119,-0.032070424,-0.050396383,36.873856,-98.87496,-8.149605,13.5,0,0,0,0
101.926,0.08,1.38E+14,1.45E+12,36.89369,13,-76.303375,-33,0,-0.56802434,10.043077,-0.5686229,0.81951827,0.35383892,0.03448224,-1.3875426,9.689239,-0.6031051,-6.477,-0.962,-17.765,0.007635816,0.031490104,-0.032070424,-0.050396383,36.873856,-98.87496,-8.149605,13.5,0,0,0,0
102.006,0.08,1.38E+14,1.45E+12,36.89369,13,-76.303375,-33,0,-0.8678981,9.397242,-0.6925228,0.5414158,-0.2934456,-0.16830456,-1.4093139,9.690687,-0.52421826,-6.477,-0.962,-17.765,-0.040927973,0.040576724,-0.019242255,-0.05009095,36.063133,-98.81996,-8.274499,13.5,0,0,0,0
102.086,0.1,1.38E+14,1.45E+12,36.89369,13,-76.303375,-33,0,-0.8678981,9.397242,-0.6925228,0.5414158,-0.2934456,-0.16830456,-1.4093139,9.690687,-0.52421826,-6.477,-0.962,-17.765,-0.040927973,0.049021937,-0.019242255,-0.05009095,36.063133,-98.81996,-8.274499,13.5,0,0,0,0
102.186,0.08,1.38E+14,1.45E+12,36.89369,13,-76.303375,-33,0,-0.58538234,10.117896,-0.427365,0.8404548,0.42621708,0.029515564,-1.4258372,9.691679,-0.45688057,-6.477,-0.962,-17.765,-0.03848451,0.058307088,0.023518313,-0.054367006,35.69599,-98.78207,-8.369303,13.5,0,0,0,0
102.266,0.08,1.38E+14,1.45E+12,36.89369,13,-76.303375,-33,0,-0.58538234,10.117896,-0.427365,0.8404548,0.42621708,0.029515564,-1.4258372,9.691679,-0.45688057,-6.477,-0.962,-18.132,-0.03848451,0.065454212,0.023518313,-0.054367006,35.69599,-98.78207,-8.369303,13.5,0,0,0,0
102.346,0.1,1.38E+14,1.45E+12,36.89369,13,-76.303375,-33,0,-1.9794062,10.084976,-0.92296475,-0.47954905,0.40519905,-0.4510298,-1.4998572,9.679777,-0.47193494,-6.791,-0.962,-18.132,0.007635816,0.069104131,-0.006108652,-0.07086037,36.92356,-99.22639,-8.807796,13.5,0,0,0,0
102.446,0.08,1.38E+14,1.45E+12,36.89369,13,-76.303375,-33,0,-1.9794062,10.084976,-0.92296475,-0.47954905,0.40519905,-0.4510298,-1.4998572,9.679777,-0.47193494,-6.791,-0.962,-18.132,0.007635816,0.074235399,-0.006108652,-0.07086037,36.92356,-99.22639,-8.807796,13.5,0,0,0,0
102.526,0.08,1.38E+14,1.45E+12,36.893806,13.5,-76.303345,-32,0,-1.2000936,9.165004,-0.6147113,0.36648488,-0.50505257,-0.16054732,-1.5665785,9.670056,-0.45416397,-6.791,-0.962,-18.132,-0.007635816,0.074342301,-0.010690142,-0.07422013,38.007767,-99.57413,-9.202144,13.6,0,0,0,0
102.606,0.09,1.38E+14,1.45E+12,36.893806,13.5,-76.303345,-32,0,-1.2000936,9.165004,-0.6147113,0.36648488,-0.50505257,-0.16054732,-1.5665785,9.670056,-0.45416397,-6.791,-0.962,-18.463,-0.007635816,0.074678277,-0.010690142,-0.07422013,38.007767,-99.57413,-9.202144,13.6,0,0,0,0
102.696,0.08,1.38E+14,1.45E+12,36.893806,13.5,-76.303345,-32,0,-0.08140286,9.311649,-0.44352585,1.4574251,-0.36456203,-0.027169734,-1.538828,9.676211,-0.41635612,-6.422,-0.962,-18.463,-0.027488936,0.071104715,0.04795292,-0.03573562,36.2952,-99.35542,-9.036195,13.6,0,0,0,0
102.776,0.09,1.38E+14,1.45E+12,36.893806,13.5,-76.303345,-32,0,-0.08140286,9.311649,-0.44352585,1.4574251,-0.36456203,-0.027169734,-1.538828,9.676211,-0.41635612,-6.422,-0.962,-18.463,-0.027488936,0.064599,0.04795292,-0.03573562,36.2952,-99.35542,-9.036195,13.6,0,0,0,0
102.866,0.09,1.38E+14,1.45E+12,36.893806,13.5,-76.303345,-32,0,-1.1246762,9.561843,-0.053869538,0.44048107,-0.111722946,0.32402167,-1.5651573,9.673566,-0.3778912,-6.098,-0.962,-18.116,-0.021380283,0.054748799,0.034513887,-0.055283304,35.590298,-99.450035,-9.1906595,13.6,0,0,0,0
102.956,0.08,1.38E+14,1.45E+12,36.893806,13.5,-76.303345,-32,0,-1.1246762,9.561843,-0.053869538,0.44048107,-0.111722946,0.32402167,-1.5651573,9.673566,-0.3778912,-5.764,-0.962,-17.813,-0.021380283,0.045570549,0.034513887,-0.055283304,35.590298,-99.450035,-9.1906595,13.6,0,0,0,0
103.036,0.086,1.38E+14,1.45E+12,36.893806,13.5,-76.303345,-32,0,-1.1246762,9.561843,-0.053869538,0.44048107,-0.111722946,0.32402167,-1.5651573,9.673566,-0.3778912,-5.764,-0.642,-17.813,-0.021380283,0.039263365,0.034513887,-0.055283304,35.590298,-99.450035,-9.1906595,13.6,0,0,0,0
103.122,0.094,1.38E+14,1.45E+12,36.893806,13.5,-76.303345,-32,0,-2.1547816,9.838972,-0.1412579,-0.5185151,0.17696762,0.23114677,-1.6362665,9.662004,-0.37240466,-5.764,-0.642,-17.813,-0.001221731,0.032956181,0.02321288,-0.0693332,35.817398,-99.852936,-9.61188,13.6,0,0,0,0
103.216,0.08,1.38E+14,1.45E+12,36.893806,13.5,-76.303345,-32,0,-2.1547816,9.838972,-0.1412579,-0.5185151,0.17696762,0.23114677,-1.6362665,9.662004,-0.37240466,-5.764,-0.642,-17.813,-0.001221731,0.026175577,0.02321288,-0.0693332,35.817398,-99.852936,-9.61188,13.6,0,0,0,0
103.296,0.086,1.38E+14,1.45E+12,36.893806,13.5,-76.303345,-32,0,-3.9258924,9.561244,0.074220255,-2.1924314,-0.082470894,0.47951382,-1.733461,9.643715,-0.40529355,-5.764,-0.331,-17.813,0.01038471,0.019394973,0.1020145,-0.06505715,35.935757,-100.45894,-10.190117,13.6,0,0,0,0
103.382,0.084,1.38E+14,1.45E+12,36.893806,13.5,-76.303345,-32,0,-3.9258924,9.561244,0.074220255,-2.1924314,-0.082470894,0.47951382,-1.733461,9.643715,-0.40529355,-5.442,-0.331,-18.139,0.01038471,0.010109821,0.1020145,-0.06505715,35.935757,-100.45894,-10.190117,13.6,0,0,0,0
103.466,0.09,1.38E+14,1.45E+12,36.893932,13.75,-76.30331,-32,0,-3.9785647,9.461287,0.19812019,-2.1570573,-0.1685915,0.54155326,-1.8215073,9.629878,-0.34343305,-5.097,-0.331,-18.139,-0.046120327,0.000824669,0.118507855,-0.059864793,35.46088,-100.89528,-10.711046,12.8,0,0,0,0
103.556,0.086,1.38E+14,1.45E+12,36.893932,13.75,-76.30331,-32,0,-3.9785647,9.461287,0.19812019,-2.1570573,-0.1685915,0.54155326,-1.8215073,9.629878,-0.34343305,-5.097,-0.331,-18.457,-0.046120327,-0.009224065,0.118507855,-0.059864793,35.46088,-100.89528,-10.711046,12.8,0,0,0,0
103.642,0.084,1.38E+14,1.45E+12,36.893932,13.75,-76.30331,-32,0,-3.2680852,9.346964,0.02633622,-1.3950354,-0.2745552,0.32375106,-1.8730499,9.621519,-0.29741484,-4.696,-0.331,-18.785,-0.047036625,-0.019272798,0.14966199,-0.04917465,33.95838,-101.150696,-11.016158,12.8,0,0,0,0
103.726,0.09,1.38E+14,1.45E+12,36.893932,13.75,-76.30331,-32,0,-3.2680852,9.346964,0.02633622,-1.3950354,-0.2745552,0.32375106,-1.8730499,9.621519,-0.29741484,-4.302,-0.331,-18.785,-0.047036625,-0.03043636,0.14966199,-0.04917465,33.95838,-101.150696,-11.016158,12.8,0,0,0,0
103.816,0.086,1.38E+14,1.45E+12,36.893932,13.75,-76.30331,-32,0,-2.12246,10.873267,0.45968673,-0.3328787,1.2378836,0.8163098,-1.7895812,9.635384,-0.35662305,-3.938,-0.331,-18.785,0.016493361,-0.041599923,0.16646078,0.010079277,30.609835,-100.723785,-10.521663,12.8,0,0,0,0
103.902,0.094,1.38E+14,1.45E+12,36.893932,13.75,-76.30331,-32,0,-2.12246,10.873267,0.45968673,-0.3328787,1.2378836,0.8163098,-1.7895812,9.635384,-0.35662305,-3.634,-0.331,-18.785,0.016493361,-0.051098877,0.16646078,0.010079277,30.609835,-100.723785,-10.521663,12.8,0,0,0,0
103.996,0.08,1.38E+14,1.45E+12,36.893932,13.75,-76.30331,-32,0,-0.60812724,10.113108,0.4249708,0.96212614,0.4389162,0.7636887,-1.5702534,9.674191,-0.33871788,-3.634,-0.331,-18.785,-0.014355334,-0.060597832,0.096516706,0.073303826,28.56565,-99.427765,-9.219484,12.8,0,0,0,0
104.076,0.09,1.38E+14,1.45E+12,36.893932,13.75,-76.30331,-32,0,-0.60812724,10.113108,0.4249708,0.96212614,0.4389162,0.7636887,-1.5702534,9.674191,-0.33871788,-3.959,-0.331,-19.226,-0.014355334,-0.068936143,0.096516706,0.073303826,28.56565,-99.427765,-9.219484,12.8,0,0,0,0
104.166,0.09,1.38E+14,1.45E+12,36.893932,13.75,-76.30331,-32,0,1.0684125,9.661801,0.0688333,2.3996482,-0.048739433,0.39069736,-1.3312355,9.710541,-0.32186407,-4.339,-0.331,-19.226,-0.002138028,-0.077274453,-0.003970624,0.06994407,26.274345,-98.02815,-7.806121,12.8,0,0,0,0
104.256,0.09,1.38E+14,1.45E+12,36.893932,13.75,-76.30331,-32,0,1.0684125,9.661801,0.0688333,2.3996482,-0.048739433,0.39069736,-1.3312355,9.710541,-0.32186407,-4.666,-0.331,-19.226,-0.002138028,-0.080588397,-0.003970624,0.06994407,26.274345,-98.02815,-7.806121,12.8,0,0,0,0
104.346,0.09,1.38E+14,1.45E+12,36.893932,13.75,-76.30331,-32,0,1.8596961,10.473435,0.25318682,3.0952458,0.7509737,0.59606826,-1.2355496,9.722462,-0.34288147,-5.023,-0.331,-19.226,0.03176499,-0.083016587,-0.082161374,-0.02321288,28.666018,-97.51305,-7.2424383,12.8,0,0,0,0
104.436,0.09,1.38E+14,1.45E+12,36.893932,13.75,-76.30331,-32,0,1.8596961,10.473435,0.25318682,3.0952458,0.7509737,0.59606826,-1.2355496,9.722462,-0.34288147,-5.386,0.001,-19.226,0.03176499,-0.081535239,-0.082161374,-0.02321288,28.666018,-97.51305,-7.2424383,12.8,0,0,0,0
104.526,0.08,1.38E+14,1.45E+12,36.893932,13.75,-76.30331,-32,0,1.4796166,9.607931,0.3812766,2.6647174,-0.123594284,0.6329793,-1.1851008,9.731525,-0.25170267,-5.386,0.001,-19.226,-0.023518313,-0.078038035,-0.14905111,-0.036957346,30.202162,-97.09651,-6.943265,12.8,0,0,0,0
104.606,0.08,1.38E+14,1.45E+12,36.893932,13.75,-76.30331,-32,0,1.4796166,9.607931,0.3812766,2.6647174,-0.123594284,0.6329793,-1.1851008,9.731525,-0.25170267,-5.386,0.328,-19.226,-0.023518313,-0.071196345,-0.14905111,-0.036957346,30.202162,-97.09651,-6.943265,12.8,0,0,0,0
104.686,0.09,1.38E+14,1.45E+12,36.893932,13.75,-76.30331,-32,0,0.504578,9.5492735,0.40821138,1.6472228,-0.1894226,0.55831516,-1.1426448,9.738696,-0.1501038,-5.699,0.328,-19.226,-0.036957346,-0.065652743,-0.09162979,-0.031154128,29.20699,-96.74894,-6.691938,12.8,0,0,0,0
104.776,0.08,1.38E+14,1.45E+12,36.893932,13.75,-76.30331,-32,0,0.504578,9.5492735,0.40821138,1.6472228,-0.1894226,0.55831516,-1.1426448,9.738696,-0.1501038,-5.699,0.328,-18.873,-0.036957346,-0.062980208,-0.09162979,-0.031154128,29.20699,-96.74894,-6.691938,12.8,0,0,0,0
104.856,0.11,1.38E+14,1.45E+12,36.893932,13.75,-76.30331,-32,0,1.6663644,9.8683,0.8810662,2.7845519,0.12617779,0.9864145,-1.1181874,9.742123,-0.105348274,-5.699,0.328,-18.873,0.001832596,-0.05888741,-0.112399206,-0.05955936,30.313139,-96.576385,-6.5476775,12.8,0,0,0,0
104.966,0.085,1.38E+14,1.45E+12,36.894066,14.25,-76.30329,-33,0,1.6663644,9.8683,0.8810662,2.7845519,0.12617779,0.9864145,-1.1181874,9.742123,-0.105348274,-6.01,0.328,-18.873,0.001832596,-0.053756142,-0.112399206,-0.05955936,30.313139,-96.576385,-6.5476775,6.6,0,0,0,0
105.051,0.085,1.38E+14,1.45E+12,36.894066,14.25,-76.30329,-33,0,0.6440403,9.829993,-0.25438392,1.7767448,0.08953476,-0.15031463,-1.1327046,9.7404585,-0.104069285,-6.312,0.328,-18.537,0.009162978,-0.048915035,-0.08368854,-0.06872234,31.457123,-96.660774,-6.6330557,6.6,0,0,0,0
105.136,0.08,1.38E+14,1.45E+12,36.894066,14.25,-76.30329,-33,0,0.6440403,9.829993,-0.25438392,1.7767448,0.08953476,-0.15031463,-1.1327046,9.7404585,-0.104069285,-6.312,0.328,-18.537,0.009162978,-0.045509461,-0.08368854,-0.06872234,31.457123,-96.660774,-6.6330557,6.6,0,0,0,0
105.216,0.09,1.38E+14,1.45E+12,36.894066,14.25,-76.30329,-33,0,-0.021547815,9.57561,-0.2896984,1.1131837,-0.16484833,-0.21080941,-1.1347315,9.7404585,-0.07888899,-6.312,0.328,-18.537,-0.004581489,-0.04231769,-0.08246681,-0.052534413,32.193893,-96.660774,-6.644819,6.6,0,0,0,0
105.306,0.08,1.38E+14,1.45E+12,36.894066,14.25,-76.30329,-33,0,-0.021547815,9.57561,-0.2896984,1.1131837,-0.16484833,-0.21080941,-1.1347315,9.7404585,-0.07888899,-6.677,0.328,-18.537,-0.004581489,-0.039187006,-0.08246681,-0.052534413,32.193893,-96.660774,-6.644819,6.6,0,0,0,0
105.386,0.11,1.38E+14,1.45E+12,36.894066,14.25,-76.30329,-33,0,0.11432313,9.513959,0.026934769,1.2194531,-0.23022366,0.028355066,-1.10513,9.744183,-0.001420297,-6.677,0.328,-18.537,-0.032070424,-0.035811975,-0.07360926,-0.036957346,32.653477,-96.47049,-6.470514,6.6,0,0,0,0
105.496,0.08,1.38E+14,1.45E+12,36.894066,14.25,-76.30329,-33,0,0.11432313,9.513959,0.026934769,1.2194531,-0.23022366,0.028355066,-1.10513,9.744183,-0.001420297,-6.677,0.328,-18.537,-0.032070424,-0.032879822,-0.07360926,-0.036957346,32.653477,-96.47049,-6.470514,6.6,0,0,0,0
105.576,0.09,1.38E+14,1.45E+12,36.89419,14.25,-76.30326,-34,0,0.7433996,10.201694,0.2669535,1.7840554,0.4504223,0.27754065,-1.0406557,9.751271,-0.010587144,-7.006,0.328,-18.537,0.013133603,-0.028985556,-0.023518313,-0.0290161,31.917484,-96.0919,-6.09155,9.1,0,0,0,0
105.666,0.08,1.38E+14,1.45E+12,36.89419,14.25,-76.30326,-34,0,0.7433996,10.201694,0.2669535,1.7840554,0.4504223,0.27754065,-1.0406557,9.751271,-0.010587144,-7.006,0.328,-18.537,0.013133603,-0.027595838,-0.023518313,-0.0290161,31.917484,-96.0919,-6.09155,9.1,0,0,0,0
105.746,0.085,1.38E+14,1.45E+12,36.89419,14.25,-76.30326,-34,0,0.25617957,9.911396,0.074220255,1.2518449,0.15549088,0.037317343,-0.9956654,9.755905,0.036902912,-7.006,0.328,-18.537,-0.016493361,-0.026664268,-0.070249505,-0.03176499,32.26071,-84.16877,-5.8273,9.1,0,0,0,0
105.831,0.085,1.38E+14,1.45E+12,36.89419,14.25,-76.30326,-34,0,0.25617957,9.911396,0.074220255,1.2518449,0.15549088,0.037317343,-0.9956654,9.755905,0.036902912,-7.006,0.68,-18.193,-0.016493361,-0.023396139,-0.070249505,-0.03176499,32.26071,-84.16877,-5.8273,9.1,0,0,0,0
105.916,0.09,1.38E+14,1.45E+12,36.89419,14.25,-76.30326,-34,0,0.25617957,9.911396,0.074220255,1.2518449,0.15549088,0.037317343,-0.9956654,9.755905,0.036902912,-7.345,0.985,-18.193,-0.016493361,-0.01591304,-0.070249505,-0.03176499,32.26071,-84.16877,-5.8273,9.1,0,0,0,0
106.006,0.085,1.38E+14,1.45E+12,36.89419,14.25,-76.30326,-34,0,-0.3681085,9.736021,0.20470424,0.61919576,-0.020466805,0.12358338,-0.9873043,9.756488,0.08112086,-7.345,0.985,-17.858,-0.014966198,-0.008429941,-0.052534413,-0.043066,32.72797,-84.20235,-5.7783556,9.1,0,0,0,0
106.091,0.085,1.38E+14,1.45E+12,36.89419,14.25,-76.30326,-34,0,-0.3681085,9.736021,0.20470424,0.61919576,-0.020466805,0.12358338,-0.9873043,9.756488,0.08112086,-7.345,1.336,-17.858,-0.014966198,0.000824668,-0.052534413,-0.043066,32.72797,-84.20235,-5.7783556,9.1,0,0,0,0
106.176,0.08,1.38E+14,1.45E+12,36.89419,14.25,-76.30326,-34,0,-0.40402153,10.0987425,-0.026934769,0.58215487,0.34253216,-0.14609115,-0.98617643,9.75621,0.119156376,-7.345,1.687,-17.509,-0.019242255,0.010079277,-0.012217305,-0.047647487,32.56979,-84.18631,-5.771962,9.1,0,0,0,0
106.256,0.09,1.38E+14,1.45E+12,36.89419,14.25,-76.30326,-34,0,-0.40402153,10.0987425,-0.026934769,0.58215487,0.34253216,-0.14609115,-0.98617643,9.75621,0.119156376,-7.345,1.687,-17.509,-0.019242255,0.017577648,-0.012217305,-0.047647487,32.56979,-84.18631,-5.771962,9.1,0,0,0,0
106.346,0.08,1.38E+14,1.45E+12,36.89419,14.25,-76.30326,-34,0,-0.54527944,9.461885,0.6476316,0.44024098,-0.2939577,0.49708724,-0.9855204,9.755843,0.15054436,-7.345,1.687,-17.207,-0.004276057,0.025076019,-0.038179077,-0.044593163,32.95133,-84.165215,-5.768364,9.1,0,0,0,0
106.426,0.1,1.38E+14,1.45E+12,36.89419,14.25,-76.30326,-34,0,-0.54527944,9.461885,0.6476316,0.44024098,-0.2939577,0.49708724,-0.9855204,9.755843,0.15054436,-7.345,1.687,-17.207,-0.004276057,0.033063082,-0.038179077,-0.044593163,32.95133,-84.165215,-5.768364,9.1,0,0,0,0
106.526,0.09,1.38E+14,1.45E+12,36.89431,14,-76.30323,-34,0,-0.089184016,9.797672,0.29688102,0.8787186,0.040426254,0.12444334,-0.96790266,9.757246,0.17243768,-7.345,1.687,-17.207,-0.00702495,0.041050145,-0.009773844,-0.042455133,32.600746,-84.24636,-5.665113,12.7,0,0,0,0
106.616,0.09,1.38E+14,1.45E+12,36.89431,14,-76.30323,-34,0,-0.089184016,9.797672,0.29688102,0.8787186,0.040426254,0.12444334,-0.96790266,9.757246,0.17243768,-7.345,1.687,-17.207,-0.00702495,0.047616946,-0.009773844,-0.042455133,32.600746,-84.24636,-5.665113,12.7,0,0,0,0
106.706,0.08,1.38E+14,1.45E+12,36.89431,14,-76.30323,-34,0,-0.4997896,9.551069,0.59017074,0.47232676,-0.20407009,0.33993578,-0.97211635,9.755139,0.25023496,-7.345,1.687,-17.207,-0.034208454,0.052931474,-0.015577064,-0.048258353,32.33624,-84.12491,-5.6908345,12.7,0,0,0,0
106.786,0.085,1.38E+14,1.45E+12,36.89431,14,-76.30323,-34,0,-0.4997896,9.551069,0.59017074,0.47232676,-0.20407009,0.33993578,-0.97211635,9.755139,0.25023496,-7.345,1.687,-17.207,-0.034208454,0.058536162,-0.015577064,-0.048258353,32.33624,-84.12491,-5.6908345,12.7,0,0,0,0
106.871,0.085,1.38E+14,1.45E+12,36.89431,14,-76.30323,-34,0,-0.1400608,10.114903,0.40880993,0.8209781,0.35915947,0.13994375,-0.9610389,9.755744,0.26886618,-7.345,1.687,-17.207,-0.003970624,0.056627208,-0.01985312,-0.047036625,32.20423,-84.15947,-5.626059,12.7,0,0,0,0
106.956,0.08,1.38E+14,1.45E+12,36.89431,14,-76.30323,-34,0,-0.1400608,10.114903,0.40880993,0.8209781,0.35915947,0.13994375,-0.9610389,9.755744,0.26886618,-7.345,1.687,-17.207,-0.003970624,0.054932057,-0.01985312,-0.047036625,32.20423,-84.15947,-5.626059,12.7,0,0,0,0
107.036,0.09,1.38E+14,1.45E+12,36.89431,14,-76.30323,-34,0,-0.58538234,9.610924,0.5327099,0.3991539,-0.14168453,0.23658127,-0.98453623,9.752608,0.29612863,-7.345,1.687,-17.207,-0.007330383,0.050426926,-0.014966198,-0.058643065,32.29155,-83.98217,-5.7645407,12.7,0,0,0,0
107.126,0.09,1.38E+14,1.45E+12,36.89431,14,-76.30323,-34,0,-0.58538234,9.610924,0.5327099,0.3991539,-0.14168453,0.23658127,-0.98453623,9.752608,0.29612863,-7.345,1.348,-17.207,-0.007330383,0.045677449,-0.014966198,-0.058643065,32.29155,-83.98217,-5.7645407,12.7,0,0,0,0
107.216,0.08,1.38E+14,1.45E+12,36.89431,14,-76.30323,-34,0,-0.34237084,9.428367,0.26755205,0.6721177,-0.32033443,-0.05503097,-1.0144886,9.748701,0.32258302,-7.345,1.348,-17.207,-0.01282817,0.042149703,0.004276057,-0.06566802,32.393135,-83.76816,-5.941043,12.7,0,0,0,0
107.296,0.09,1.38E+14,1.45E+12,36.89431,14,-76.30323,-34,0,-0.34237084,9.428367,0.26755205,0.6721177,-0.32033443,-0.05503097,-1.0144886,9.748701,0.32258302,-7.345,1.348,-17.207,-0.01282817,0.037659843,0.004276057,-0.06566802,32.393135,-83.76816,-5.941043,12.7,0,0,0,0
107.386,0.11,1.38E+14,1.45E+12,36.89431,14,-76.30323,-34,0,-2.6300306,9.479243,0.002992752,-1.5565214,-0.2630663,-0.32164106,-1.0735092,9.74231,0.3246338,-7.345,1.348,-17.207,0,0.03379612,-0.004886922,-0.048563786,33.074078,-83.433136,-6.288079,12.7,0,0,0,0
107.496,0.08,1.38E+14,1.45E+12,36.89443,13.5,-76.3032,-33,0,-2.6300306,9.479243,0.002992752,-1.5565214,-0.2630663,-0.32164106,-1.0735092,9.74231,0.3246338,-7.009,1.655,-17.535,0,0.030390547,-0.004886922,-0.048563786,33.074078,-83.433136,-6.288079,13.4,0,0,0,0
107.576,0.09,1.38E+14,1.45E+12,36.89443,13.5,-76.3032,-33,0,-2.8868086,9.7803135,0.65421563,-1.7658674,0.04496765,0.28420454,-1.1209413,9.735346,0.3700111,-6.672,1.655,-17.877,-0.025045475,0.027947086,0.07941248,-0.034208454,31.188938,-83.08647,-6.568192,13.4,0,0,0,0
107.666,0.09,1.38E+14,1.45E+12,36.89443,13.5,-76.3032,-33,0,-2.8868086,9.7803135,0.65421563,-1.7658674,0.04496765,0.28420454,-1.1209413,9.735346,0.3700111,-6.369,1.655,-17.877,-0.025045475,0.021288655,0.07941248,-0.034208454,31.188938,-83.08647,-6.568192,13.4,0,0,0,0
107.756,0.08,1.38E+14,1.45E+12,36.89443,13.5,-76.3032,-33,0,-2.7575219,10.013748,0.8182184,-1.625809,0.2799511,0.4403329,-1.1317129,9.733797,0.37788552,-6.369,1.655,-17.877,-0.008552114,0.01244638,0.13255776,-0.013133603,30.043827,-83.01172,-6.6317945,13.4,0,0,0,0
107.836,0.09,1.38E+14,1.45E+12,36.89443,13.5,-76.3032,-33,0,-2.7575219,10.013748,0.8182184,-1.625809,0.2799511,0.4403329,-1.1317129,9.733797,0.37788552,-6.059,1.655,-17.877,-0.008552114,0.000946842,0.13255776,-0.013133603,30.043827,-83.01172,-6.6317945,13.4,0,0,0,0
107.926,0.09,1.38E+14,1.45E+12,36.89443,13.5,-76.3032,-33,0,-1.8836381,9.500791,0.6943185,-0.7321596,-0.23038006,0.3085672,-1.1514785,9.731171,0.38575128,-6.059,1.655,-17.877,-0.011911872,-0.009361509,0.13775012,-0.032070424,27.748941,-82.88669,-6.7483664,13.4,0,0,0,0
108.016,0.08,1.38E+14,1.45E+12,36.89443,13.5,-76.3032,-33,0,-1.8836381,9.500791,0.6943185,-0.7321596,-0.23038006,0.3085672,-1.1514785,9.731171,0.38575128,-5.744,1.655,-17.877,-0.011911872,-0.019929478,0.13775012,-0.032070424,27.748941,-82.88669,-6.7483664,13.4,0,0,0,0
108.096,0.08,1.38E+14,1.45E+12,36.89443,13.5,-76.3032,-33,0,-1.7142484,9.235035,-0.093373865,-0.5296427,-0.49124432,-0.5015244,-1.1846057,9.726279,0.40815052,-5.744,1.655,-18.185,-0.029321533,-0.030161472,0.12156218,-0.04337143,27.047295,-82.659546,-6.9441004,13.4,0,0,0,0
108.176,0.09,1.38E+14,1.45E+12,36.89443,13.5,-76.3032,-33,0,-1.7142484,9.235035,-0.093373865,-0.5296427,-0.49124432,-0.5015244,-1.1846057,9.726279,0.40815052,-5.403,1.655,-18.185,-0.029321533,-0.039584068,0.12156218,-0.04337143,27.047295,-82.659546,-6.9441004,13.4,0,0,0,0
108.266,0.08,1.38E+14,1.45E+12,36.89443,13.5,-76.3032,-33,0,-1.7142484,9.235035,-0.093373865,-0.5296427,-0.49124432,-0.5015244,-1.1846057,9.726279,0.40815052,-5.403,1.655,-18.185,-0.029321533,-0.049678616,0.12156218,-0.04337143,27.047295,-82.659546,-6.9441004,13.4,0,0,0,0
108.346,0.09,1.38E+14,1.45E+12,36.89443,13.5,-76.3032,-33,0,-0.96306765,9.674371,0.5542577,0.13463867,-0.06059456,0.11164665,-1.0977063,9.734965,0.44261104,-5.403,1.655,-18.505,-0.025350908,-0.059773164,0.096516706,0.012217305,25.127382,-83.06806,-6.4334483,13.4,0,0,0,0
108.436,0.45,1.38E+14,1.45E+12,36.89443,13.5,-76.3032,-33,0,-0.96306765,9.674371,0.5542577,0.13463867,-0.06059456,0.11164665,-1.0977063,9.734965,0.44261104,-5.403,1.992,-18.505,-0.025350908,-0.067882401,0.096516706,0.012217305,25.127382,-83.06806,-6.4334483,13.4,0,0,0,0
108.886,0.08,1.38E+14,1.45E+12,36.89454,13,-76.30317,-32,0,0.5255273,9.838373,0.415394,1.4361241,0.08279991,0.00309974,-0.9105968,9.755573,0.41229427,-5.705,1.992,-18.505,0.030848695,-0.074861536,-0.05375614,-0.027794369,24.667463,-84.14971,-5.332605,9.5,0,0,0,0
108.966,0.09,1.38E+14,1.45E+12,36.89454,13,-76.30317,-32,0,0.5255273,9.838373,0.415394,1.4361241,0.08279991,0.00309974,-0.9105968,9.755573,0.41229427,-6.007,1.992,-18.2,0.030848695,-0.074327029,-0.05375614,-0.027794369,24.667463,-84.14971,-5.332605,9.5,0,0,0,0
